rup_id	involved_faults
2132	17 18 24 38 49 50 
2133	17 18 24 38 50 51 
2134	17 18 24 38 50 80 
2135	17 18 24 38 50 83 
2136	17 18 24 38 51 80 
2137	17 18 24 50 51 80 
2138	17 18 25 26 38 80 
2139	17 18 25 26 51 80 
2140	17 18 25 26 63 80 
2141	17 18 25 26 63 84 
2142	17 18 25 38 50 80 
2143	17 18 25 38 51 80 
2144	17 18 25 50 51 80 
2145	17 18 26 38 50 80 
2146	17 18 26 38 51 80 
2147	17 18 26 38 63 80 
2148	17 18 26 50 51 80 
2149	17 18 26 51 63 80 
2150	17 18 26 63 80 84 
2151	17 18 38 49 50 80 
2152	17 18 38 50 51 80 
2153	17 18 38 50 80 83 
2154	17 18 49 50 51 80 
2155	17 18 50 51 80 83 
2156	17 19 23 24 25 26 
2157	17 19 23 24 25 38 
2158	17 19 23 24 25 63 
2159	17 19 23 24 25 80 
2160	17 19 23 25 38 80 
2161	17 19 24 25 26 38 
2162	17 19 24 25 26 63 
2163	17 19 24 25 26 80 
2164	17 19 24 25 38 50 
2165	17 19 24 25 38 51 
2166	17 19 24 25 38 63 
2167	17 19 24 25 38 80 
2168	17 19 24 25 51 80 
2169	17 19 24 25 63 80 
2170	17 19 24 25 63 84 
2171	17 19 25 26 38 80 
2172	17 19 25 26 51 80 
2173	17 19 25 26 63 80 
2174	17 19 25 26 63 84 
2175	17 19 25 38 50 80 
2176	17 19 25 38 51 80 
2177	17 19 25 38 63 80 
2178	17 19 25 50 51 80 
2179	17 19 25 51 63 80 
2180	17 19 25 63 80 84 
2181	17 23 24 25 26 38 
2182	17 23 24 25 26 63 
2183	17 23 24 25 26 80 
2184	17 23 24 25 38 50 
2185	17 23 24 25 38 51 
2186	17 23 24 25 38 80 
2187	17 23 24 25 51 80 
2188	17 23 24 38 49 50 
2189	17 23 24 38 50 51 
2190	17 23 24 38 50 80 
2191	17 23 24 38 50 83 
2192	17 23 24 38 51 80 
2193	17 23 24 50 51 80 
2194	17 23 25 26 38 80 
2195	17 23 25 38 50 80 
2196	17 23 25 38 51 80 
2197	17 23 38 49 50 80 
2198	17 23 38 50 51 80 
2199	17 23 38 50 80 83 
2200	17 24 25 26 38 50 
2201	17 24 25 26 38 51 
2202	17 24 25 26 38 63 
2203	17 24 25 26 38 80 
2204	17 24 25 26 51 80 
2205	17 24 25 26 63 80 
2206	17 24 25 26 63 84 
2207	17 24 25 38 49 50 
2208	17 24 25 38 50 51 
2209	17 24 25 38 50 80 
2210	17 24 25 38 50 83 
2211	17 24 25 38 51 80 
2212	17 24 25 50 51 80 
2213	17 24 38 49 50 51 
2214	17 24 38 49 50 73 
2215	17 24 38 49 50 80 
2216	17 24 38 49 50 83 
2217	17 24 38 50 51 80 
2218	17 24 38 50 51 83 
2219	17 24 38 50 80 83 
2220	17 24 38 50 82 83 
2221	17 24 49 50 51 80 
2222	17 24 50 51 80 83 
2223	17 25 26 38 50 80 
2224	17 25 26 38 51 80 
2225	17 25 26 38 63 80 
2226	17 25 26 50 51 80 
2227	17 25 26 51 63 80 
2228	17 25 26 63 80 84 
2229	17 25 38 49 50 80 
2230	17 25 38 50 51 80 
2231	17 25 38 50 80 83 
2232	17 25 49 50 51 80 
2233	17 25 50 51 80 83 
2234	17 38 49 50 51 80 
2235	17 38 49 50 73 80 
2236	17 38 49 50 80 83 
2237	17 38 50 51 80 83 
2238	17 38 50 80 82 83 
2239	17 49 50 51 73 80 
2240	17 49 50 51 80 83 
2241	17 50 51 80 82 83 
2242	18 19 23 24 25 26 
2243	18 19 23 24 25 38 
2244	18 19 23 24 25 63 
2245	18 19 23 24 25 80 
2246	18 19 23 25 38 80 
2247	18 19 24 25 26 38 
2248	18 19 24 25 26 63 
2249	18 19 24 25 26 80 
2250	18 19 24 25 38 50 
2251	18 19 24 25 38 51 
2252	18 19 24 25 38 63 
2253	18 19 24 25 38 80 
2254	18 19 24 25 51 80 
2255	18 19 24 25 63 80 
2256	18 19 24 25 63 84 
2257	18 19 25 26 38 80 
2258	18 19 25 26 51 80 
2259	18 19 25 26 63 80 
2260	18 19 25 26 63 84 
2261	18 19 25 38 50 80 
2262	18 19 25 38 51 80 
2263	18 19 25 38 63 80 
2264	18 19 25 50 51 80 
2265	18 19 25 51 63 80 
2266	18 19 25 63 80 84 
2267	18 23 24 25 26 38 
2268	18 23 24 25 26 63 
2269	18 23 24 25 26 80 
2270	18 23 24 25 38 50 
2271	18 23 24 25 38 51 
2272	18 23 24 25 38 80 
2273	18 23 24 25 51 80 
2274	18 23 25 26 38 80 
2275	18 23 25 38 50 80 
2276	18 23 25 38 51 80 
2277	18 24 25 26 38 50 
2278	18 24 25 26 38 51 
2279	18 24 25 26 38 63 
2280	18 24 25 26 38 80 
2281	18 24 25 26 51 80 
2282	18 24 25 26 63 80 
2283	18 24 25 26 63 84 
2284	18 24 25 38 49 50 
2285	18 24 25 38 50 51 
2286	18 24 25 38 50 80 
2287	18 24 25 38 50 83 
2288	18 24 25 38 51 80 
2289	18 24 25 50 51 80 
2290	18 25 26 38 50 80 
2291	18 25 26 38 51 80 
2292	18 25 26 38 63 80 
2293	18 25 26 50 51 80 
2294	18 25 26 51 63 80 
2295	18 25 26 63 80 84 
2296	18 25 38 49 50 80 
2297	18 25 38 50 51 80 
2298	18 25 38 50 80 83 
2299	18 25 49 50 51 80 
2300	18 25 50 51 80 83 
2301	19 23 24 25 26 38 
2302	19 23 24 25 26 63 
2303	19 23 24 25 26 80 
2304	19 23 24 25 38 50 
2305	19 23 24 25 38 51 
2306	19 23 24 25 38 63 
2307	19 23 24 25 38 80 
2308	19 23 24 25 51 80 
2309	19 23 24 25 63 80 
2310	19 23 24 25 63 84 
2311	19 23 25 26 38 80 
2312	19 23 25 38 50 80 
2313	19 23 25 38 51 80 
2314	19 23 25 38 63 80 
2315	19 24 25 26 38 50 
2316	19 24 25 26 38 51 
2317	19 24 25 26 38 63 
2318	19 24 25 26 38 80 
2319	19 24 25 26 51 80 
2320	19 24 25 26 63 80 
2321	19 24 25 26 63 84 
2322	19 24 25 38 49 50 
2323	19 24 25 38 50 51 
2324	19 24 25 38 50 63 
2325	19 24 25 38 50 80 
2326	19 24 25 38 50 83 
2327	19 24 25 38 51 63 
2328	19 24 25 38 51 80 
2329	19 24 25 38 63 80 
2330	19 24 25 38 63 84 
2331	19 24 25 50 51 80 
2332	19 24 25 51 63 80 
2333	19 24 25 63 80 84 
2334	19 25 26 38 50 80 
2335	19 25 26 38 51 80 
2336	19 25 26 38 63 80 
2337	19 25 26 50 51 80 
2338	19 25 26 51 63 80 
2339	19 25 26 63 80 84 
2340	19 25 38 49 50 80 
2341	19 25 38 50 51 80 
2342	19 25 38 50 63 80 
2343	19 25 38 50 80 83 
2344	19 25 38 51 63 80 
2345	19 25 38 63 80 84 
2346	19 25 49 50 51 80 
2347	19 25 50 51 63 80 
2348	19 25 50 51 80 83 
2349	19 25 51 63 80 84 
2350	20 21 22 40 41 48 
2351	20 21 22 41 48 66 
2352	20 21 22 48 65 66 
2353	20 21 22 64 65 66 
2354	20 21 39 40 41 48 
2355	20 21 40 41 48 66 
2356	20 21 40 41 48 76 
2357	20 21 41 48 65 66 
2358	20 21 48 64 65 66 
2359	21 22 39 40 41 48 
2360	21 22 40 41 48 76 
2361	21 39 40 41 48 76 
2362	21 40 41 48 75 76 
2363	23 24 25 26 38 50 
2364	23 24 25 26 38 51 
2365	23 24 25 26 38 63 
2366	23 24 25 26 38 80 
2367	23 24 25 26 51 80 
2368	23 24 25 26 63 80 
2369	23 24 25 26 63 84 
2370	23 24 25 38 49 50 
2371	23 24 25 38 50 51 
2372	23 24 25 38 50 80 
2373	23 24 25 38 50 83 
2374	23 24 25 38 51 80 
2375	23 24 25 50 51 80 
2376	23 24 38 49 50 51 
2377	23 24 38 49 50 73 
2378	23 24 38 49 50 80 
2379	23 24 38 49 50 83 
2380	23 24 38 50 51 80 
2381	23 24 38 50 51 83 
2382	23 24 38 50 80 83 
2383	23 24 38 50 82 83 
2384	23 24 49 50 51 80 
2385	23 24 50 51 80 83 
2386	23 25 26 38 50 80 
2387	23 25 26 38 51 80 
2388	23 25 26 38 63 80 
2389	23 25 38 49 50 80 
2390	23 25 38 50 51 80 
2391	23 25 38 50 80 83 
2392	23 38 49 50 51 73 
2393	23 38 49 50 51 80 
2394	23 38 49 50 51 83 
2395	23 38 49 50 72 73 
2396	23 38 49 50 73 80 
2397	23 38 49 50 73 83 
2398	23 38 49 50 80 83 
2399	23 38 49 50 82 83 
2400	23 38 50 51 80 83 
2401	23 38 50 51 82 83 
2402	23 38 50 80 82 83 
2403	23 38 50 81 82 83 
2404	24 25 26 38 49 50 
2405	24 25 26 38 50 51 
2406	24 25 26 38 50 63 
2407	24 25 26 38 50 80 
2408	24 25 26 38 50 83 
2409	24 25 26 38 51 63 
2410	24 25 26 38 51 80 
2411	24 25 26 38 63 80 
2412	24 25 26 38 63 84 
2413	24 25 26 50 51 80 
2414	24 25 26 51 63 80 
2415	24 25 26 63 80 84 
2416	24 25 38 49 50 51 
2417	24 25 38 49 50 73 
2418	24 25 38 49 50 80 
2419	24 25 38 49 50 83 
2420	24 25 38 50 51 80 
2421	24 25 38 50 51 83 
2422	24 25 38 50 80 83 
2423	24 25 38 50 82 83 
2424	24 25 49 50 51 80 
2425	24 25 50 51 80 83 
2426	24 38 49 50 51 73 
2427	24 38 49 50 51 80 
2428	24 38 49 50 51 83 
2429	24 38 49 50 72 73 
2430	24 38 49 50 73 80 
2431	24 38 49 50 73 83 
2432	24 38 49 50 80 83 
2433	24 38 49 50 82 83 
2434	24 38 50 51 80 83 
2435	24 38 50 51 82 83 
2436	24 38 50 80 82 83 
2437	24 38 50 81 82 83 
2438	24 49 50 51 73 80 
2439	24 49 50 51 80 83 
2440	24 50 51 80 82 83 
2441	25 26 38 49 50 80 
2442	25 26 38 50 51 80 
2443	25 26 38 50 63 80 
2444	25 26 38 50 80 83 
2445	25 26 38 51 63 80 
2446	25 26 38 63 80 84 
2447	25 26 49 50 51 80 
2448	25 26 50 51 63 80 
2449	25 26 50 51 80 83 
2450	25 26 51 63 80 84 
2451	25 38 49 50 51 80 
2452	25 38 49 50 73 80 
2453	25 38 49 50 80 83 
2454	25 38 50 51 80 83 
2455	25 38 50 80 82 83 
2456	25 49 50 51 73 80 
2457	25 49 50 51 80 83 
2458	25 50 51 80 82 83 
2459	27 28 29 53 54 55 
2460	27 28 52 53 54 55 
2461	33 34 35 36 37 70 
2462	33 34 35 36 69 70 
2463	33 34 35 68 69 70 
2464	33 34 67 68 69 70 
2465	34 35 36 37 69 70 
2466	34 35 36 68 69 70 
2467	34 35 67 68 69 70 
2468	35 36 37 68 69 70 
2469	35 36 67 68 69 70 
2470	38 49 50 51 72 73 
2471	38 49 50 51 73 80 
2472	38 49 50 51 73 83 
2473	38 49 50 51 80 83 
2474	38 49 50 51 82 83 
2475	38 49 50 71 72 73 
2476	38 49 50 72 73 80 
2477	38 49 50 72 73 83 
2478	38 49 50 73 80 83 
2479	38 49 50 73 82 83 
2480	38 49 50 80 82 83 
2481	38 49 50 81 82 83 
2482	38 50 51 80 82 83 
2483	38 50 51 81 82 83 
2484	38 50 62 81 82 83 
2485	38 50 80 81 82 83 
2486	39 40 41 48 75 76 
2487	39 40 41 74 75 76 
2488	40 41 48 74 75 76 
2489	42 43 44 57 58 59 
2490	49 50 51 71 72 73 
2491	49 50 51 72 73 80 
2492	49 50 51 72 73 83 
2493	49 50 51 73 80 83 
2494	49 50 51 73 82 83 
2495	49 50 51 80 82 83 
2496	49 50 51 81 82 83 
2497	49 50 62 81 82 83 
2498	49 50 71 72 73 83 
2499	49 50 72 73 82 83 
2500	49 50 73 81 82 83 
2501	49 61 62 81 82 83 
2502	49 62 73 81 82 83 
2503	49 71 72 73 82 83 
2504	49 72 73 81 82 83 
2505	50 51 62 81 82 83 
2506	50 51 80 81 82 83 
2507	50 61 62 81 82 83 
2508	60 61 62 81 82 83 
