rup_id	involved_faults
2061	0 1 7 8 9 58 59 
2062	0 1 7 8 27 28 29 
2063	0 1 7 8 28 29 57 
2064	0 1 7 8 28 29 58 
2065	0 1 7 8 29 57 58 
2066	0 1 7 8 29 58 59 
2067	0 1 7 8 42 58 59 
2068	0 1 7 8 57 58 59 
2069	0 1 7 27 28 29 55 
2070	0 1 7 27 28 29 57 
2071	0 1 7 27 28 29 58 
2072	0 1 7 28 29 57 58 
2073	0 1 7 28 29 58 59 
2074	0 1 7 29 42 58 59 
2075	0 1 7 29 57 58 59 
2076	0 1 7 42 43 58 59 
2077	0 1 7 42 57 58 59 
2078	0 1 27 28 29 54 55 
2079	0 2 3 4 5 6 7 
2080	0 2 4 5 6 7 8 
2081	0 2 4 5 6 7 11 
2082	0 2 4 5 6 7 12 
2083	0 2 4 5 6 7 29 
2084	0 2 4 5 6 7 57 
2085	0 2 4 5 6 7 58 
2086	0 2 5 6 7 8 9 
2087	0 2 5 6 7 8 11 
2088	0 2 5 6 7 8 12 
2089	0 2 5 6 7 8 29 
2090	0 2 5 6 7 8 57 
2091	0 2 5 6 7 8 58 
2092	0 2 5 6 7 11 12 
2093	0 2 5 6 7 11 29 
2094	0 2 5 6 7 11 57 
2095	0 2 5 6 7 11 58 
2096	0 2 5 6 7 12 13 
2097	0 2 5 6 7 12 29 
2098	0 2 5 6 7 12 57 
2099	0 2 5 6 7 12 58 
2100	0 2 5 6 7 28 29 
2101	0 2 5 6 7 29 57 
2102	0 2 5 6 7 29 58 
2103	0 2 5 6 7 57 58 
2104	0 2 5 6 7 58 59 
2105	0 2 6 7 8 9 11 
2106	0 2 6 7 8 9 12 
2107	0 2 6 7 8 9 29 
2108	0 2 6 7 8 9 57 
2109	0 2 6 7 8 9 58 
2110	0 2 6 7 8 11 12 
2111	0 2 6 7 8 11 29 
2112	0 2 6 7 8 11 57 
2113	0 2 6 7 8 11 58 
2114	0 2 6 7 8 12 13 
2115	0 2 6 7 8 12 29 
2116	0 2 6 7 8 12 57 
2117	0 2 6 7 8 12 58 
2118	0 2 6 7 8 28 29 
2119	0 2 6 7 8 29 57 
2120	0 2 6 7 8 29 58 
2121	0 2 6 7 8 57 58 
2122	0 2 6 7 8 58 59 
2123	0 2 6 7 11 12 13 
2124	0 2 6 7 11 12 29 
2125	0 2 6 7 11 12 57 
2126	0 2 6 7 11 12 58 
2127	0 2 6 7 11 28 29 
2128	0 2 6 7 11 29 57 
2129	0 2 6 7 11 29 58 
2130	0 2 6 7 11 57 58 
2131	0 2 6 7 11 58 59 
2132	0 2 6 7 12 13 29 
2133	0 2 6 7 12 13 57 
2134	0 2 6 7 12 13 58 
2135	0 2 6 7 12 28 29 
2136	0 2 6 7 12 29 57 
2137	0 2 6 7 12 29 58 
2138	0 2 6 7 12 57 58 
2139	0 2 6 7 12 58 59 
2140	0 2 6 7 27 28 29 
2141	0 2 6 7 28 29 57 
2142	0 2 6 7 28 29 58 
2143	0 2 6 7 29 57 58 
2144	0 2 6 7 29 58 59 
2145	0 2 6 7 42 58 59 
2146	0 2 6 7 57 58 59 
2147	0 3 4 5 6 7 8 
2148	0 3 4 5 6 7 29 
2149	0 3 4 5 6 7 57 
2150	0 3 4 5 6 7 58 
2151	0 3 4 5 6 28 29 
2152	0 3 4 5 6 29 57 
2153	0 3 4 5 6 29 58 
2154	0 3 4 5 6 57 58 
2155	0 3 4 5 6 58 59 
2156	0 4 5 6 7 8 9 
2157	0 4 5 6 7 8 29 
2158	0 4 5 6 7 8 57 
2159	0 4 5 6 7 8 58 
2160	0 4 5 6 7 28 29 
2161	0 4 5 6 7 29 57 
2162	0 4 5 6 7 29 58 
2163	0 4 5 6 7 57 58 
2164	0 4 5 6 7 58 59 
2165	0 4 5 6 27 28 29 
2166	0 4 5 6 28 29 57 
2167	0 4 5 6 28 29 58 
2168	0 4 5 6 29 57 58 
2169	0 4 5 6 29 58 59 
2170	0 4 5 6 42 58 59 
2171	0 4 5 6 57 58 59 
2172	0 5 6 7 8 9 29 
2173	0 5 6 7 8 9 57 
2174	0 5 6 7 8 9 58 
2175	0 5 6 7 8 28 29 
2176	0 5 6 7 8 29 57 
2177	0 5 6 7 8 29 58 
2178	0 5 6 7 8 57 58 
2179	0 5 6 7 8 58 59 
2180	0 5 6 7 27 28 29 
2181	0 5 6 7 28 29 57 
2182	0 5 6 7 28 29 58 
2183	0 5 6 7 29 57 58 
2184	0 5 6 7 29 58 59 
2185	0 5 6 7 42 58 59 
2186	0 5 6 7 57 58 59 
2187	0 5 6 27 28 29 55 
2188	0 5 6 27 28 29 57 
2189	0 5 6 27 28 29 58 
2190	0 5 6 28 29 57 58 
2191	0 5 6 28 29 58 59 
2192	0 5 6 29 42 58 59 
2193	0 5 6 29 57 58 59 
2194	0 5 6 42 43 58 59 
2195	0 5 6 42 57 58 59 
2196	0 6 7 8 9 28 29 
2197	0 6 7 8 9 29 57 
2198	0 6 7 8 9 29 58 
2199	0 6 7 8 9 57 58 
2200	0 6 7 8 9 58 59 
2201	0 6 7 8 27 28 29 
2202	0 6 7 8 28 29 57 
2203	0 6 7 8 28 29 58 
2204	0 6 7 8 29 57 58 
2205	0 6 7 8 29 58 59 
2206	0 6 7 8 42 58 59 
2207	0 6 7 8 57 58 59 
2208	0 6 7 27 28 29 55 
2209	0 6 7 27 28 29 57 
2210	0 6 7 27 28 29 58 
2211	0 6 7 28 29 57 58 
2212	0 6 7 28 29 58 59 
2213	0 6 7 29 42 58 59 
2214	0 6 7 29 57 58 59 
2215	0 6 7 42 43 58 59 
2216	0 6 7 42 57 58 59 
2217	0 6 27 28 29 54 55 
2218	0 6 27 28 29 55 57 
2219	0 6 27 28 29 55 58 
2220	0 6 27 28 29 57 58 
2221	0 6 27 28 29 58 59 
2222	0 6 28 29 42 58 59 
2223	0 6 28 29 57 58 59 
2224	0 6 29 42 43 58 59 
2225	0 6 29 42 57 58 59 
2226	0 6 42 43 44 58 59 
2227	0 6 42 43 57 58 59 
2228	0 27 28 29 53 54 55 
2229	1 2 3 4 5 6 7 
2230	1 2 3 4 5 6 11 
2231	1 2 3 4 5 6 12 
2232	1 2 3 4 5 6 29 
2233	1 2 3 4 5 6 57 
2234	1 2 3 4 5 6 58 
2235	1 2 4 5 6 7 8 
2236	1 2 4 5 6 7 11 
2237	1 2 4 5 6 7 12 
2238	1 2 4 5 6 7 29 
2239	1 2 4 5 6 7 57 
2240	1 2 4 5 6 7 58 
2241	1 2 4 5 6 11 12 
2242	1 2 4 5 6 11 29 
2243	1 2 4 5 6 11 57 
2244	1 2 4 5 6 11 58 
2245	1 2 4 5 6 12 13 
2246	1 2 4 5 6 12 29 
2247	1 2 4 5 6 12 57 
2248	1 2 4 5 6 12 58 
2249	1 2 4 5 6 28 29 
2250	1 2 4 5 6 29 57 
2251	1 2 4 5 6 29 58 
2252	1 2 4 5 6 57 58 
2253	1 2 4 5 6 58 59 
2254	1 2 5 6 7 8 9 
2255	1 2 5 6 7 8 11 
2256	1 2 5 6 7 8 12 
2257	1 2 5 6 7 8 29 
2258	1 2 5 6 7 8 57 
2259	1 2 5 6 7 8 58 
2260	1 2 5 6 7 11 12 
2261	1 2 5 6 7 11 29 
2262	1 2 5 6 7 11 57 
2263	1 2 5 6 7 11 58 
2264	1 2 5 6 7 12 13 
2265	1 2 5 6 7 12 29 
2266	1 2 5 6 7 12 57 
2267	1 2 5 6 7 12 58 
2268	1 2 5 6 7 28 29 
2269	1 2 5 6 7 29 57 
2270	1 2 5 6 7 29 58 
2271	1 2 5 6 7 57 58 
2272	1 2 5 6 7 58 59 
2273	1 2 5 6 11 12 13 
2274	1 2 5 6 11 12 29 
2275	1 2 5 6 11 12 57 
2276	1 2 5 6 11 12 58 
2277	1 2 5 6 11 28 29 
2278	1 2 5 6 11 29 57 
2279	1 2 5 6 11 29 58 
2280	1 2 5 6 11 57 58 
2281	1 2 5 6 11 58 59 
2282	1 2 5 6 12 13 29 
2283	1 2 5 6 12 13 57 
2284	1 2 5 6 12 13 58 
2285	1 2 5 6 12 28 29 
2286	1 2 5 6 12 29 57 
2287	1 2 5 6 12 29 58 
2288	1 2 5 6 12 57 58 
2289	1 2 5 6 12 58 59 
2290	1 2 5 6 27 28 29 
2291	1 2 5 6 28 29 57 
2292	1 2 5 6 28 29 58 
2293	1 2 5 6 29 57 58 
2294	1 2 5 6 29 58 59 
2295	1 2 5 6 42 58 59 
2296	1 2 5 6 57 58 59 
2297	1 2 6 7 8 9 11 
2298	1 2 6 7 8 9 12 
2299	1 2 6 7 8 9 29 
2300	1 2 6 7 8 9 57 
2301	1 2 6 7 8 9 58 
2302	1 2 6 7 8 11 12 
2303	1 2 6 7 8 11 29 
2304	1 2 6 7 8 11 57 
2305	1 2 6 7 8 11 58 
2306	1 2 6 7 8 12 13 
2307	1 2 6 7 8 12 29 
2308	1 2 6 7 8 12 57 
2309	1 2 6 7 8 12 58 
2310	1 2 6 7 8 28 29 
2311	1 2 6 7 8 29 57 
2312	1 2 6 7 8 29 58 
2313	1 2 6 7 8 57 58 
2314	1 2 6 7 8 58 59 
2315	1 2 6 7 11 12 13 
2316	1 2 6 7 11 12 29 
2317	1 2 6 7 11 12 57 
2318	1 2 6 7 11 12 58 
2319	1 2 6 7 11 28 29 
2320	1 2 6 7 11 29 57 
2321	1 2 6 7 11 29 58 
2322	1 2 6 7 11 57 58 
2323	1 2 6 7 11 58 59 
2324	1 2 6 7 12 13 29 
2325	1 2 6 7 12 13 57 
2326	1 2 6 7 12 13 58 
2327	1 2 6 7 12 28 29 
2328	1 2 6 7 12 29 57 
2329	1 2 6 7 12 29 58 
2330	1 2 6 7 12 57 58 
2331	1 2 6 7 12 58 59 
2332	1 2 6 7 27 28 29 
2333	1 2 6 7 28 29 57 
2334	1 2 6 7 28 29 58 
2335	1 2 6 7 29 57 58 
2336	1 2 6 7 29 58 59 
2337	1 2 6 7 42 58 59 
2338	1 2 6 7 57 58 59 
2339	1 2 6 11 12 13 29 
2340	1 2 6 11 12 13 57 
2341	1 2 6 11 12 13 58 
2342	1 2 6 11 12 28 29 
2343	1 2 6 11 12 29 57 
2344	1 2 6 11 12 29 58 
2345	1 2 6 11 12 57 58 
2346	1 2 6 11 12 58 59 
2347	1 2 6 11 27 28 29 
2348	1 2 6 11 28 29 57 
2349	1 2 6 11 28 29 58 
2350	1 2 6 11 29 57 58 
2351	1 2 6 11 29 58 59 
2352	1 2 6 11 42 58 59 
2353	1 2 6 11 57 58 59 
2354	1 2 6 12 13 28 29 
2355	1 2 6 12 13 29 57 
2356	1 2 6 12 13 29 58 
2357	1 2 6 12 13 57 58 
2358	1 2 6 12 13 58 59 
2359	1 2 6 12 27 28 29 
2360	1 2 6 12 28 29 57 
2361	1 2 6 12 28 29 58 
2362	1 2 6 12 29 57 58 
2363	1 2 6 12 29 58 59 
2364	1 2 6 12 42 58 59 
2365	1 2 6 12 57 58 59 
2366	1 2 6 27 28 29 55 
2367	1 2 6 27 28 29 57 
2368	1 2 6 27 28 29 58 
2369	1 2 6 28 29 57 58 
2370	1 2 6 28 29 58 59 
2371	1 2 6 29 42 58 59 
2372	1 2 6 29 57 58 59 
2373	1 2 6 42 43 58 59 
2374	1 2 6 42 57 58 59 
2375	1 2 7 8 9 11 12 
2376	1 2 7 8 9 11 29 
2377	1 2 7 8 9 11 57 
2378	1 2 7 8 9 11 58 
2379	1 2 7 8 9 12 13 
2380	1 2 7 8 9 12 29 
2381	1 2 7 8 9 12 57 
2382	1 2 7 8 9 12 58 
2383	1 2 7 8 9 28 29 
2384	1 2 7 8 9 29 57 
2385	1 2 7 8 9 29 58 
2386	1 2 7 8 9 57 58 
2387	1 2 7 8 9 58 59 
2388	1 2 7 8 11 12 13 
2389	1 2 7 8 11 12 29 
2390	1 2 7 8 11 12 57 
2391	1 2 7 8 11 12 58 
2392	1 2 7 8 11 28 29 
2393	1 2 7 8 11 29 57 
2394	1 2 7 8 11 29 58 
2395	1 2 7 8 11 57 58 
2396	1 2 7 8 11 58 59 
2397	1 2 7 8 12 13 29 
2398	1 2 7 8 12 13 57 
2399	1 2 7 8 12 13 58 
2400	1 2 7 8 12 28 29 
2401	1 2 7 8 12 29 57 
2402	1 2 7 8 12 29 58 
2403	1 2 7 8 12 57 58 
2404	1 2 7 8 12 58 59 
2405	1 2 7 8 27 28 29 
2406	1 2 7 8 28 29 57 
2407	1 2 7 8 28 29 58 
2408	1 2 7 8 29 57 58 
2409	1 2 7 8 29 58 59 
2410	1 2 7 8 42 58 59 
2411	1 2 7 8 57 58 59 
2412	1 2 7 11 12 13 29 
2413	1 2 7 11 12 13 57 
2414	1 2 7 11 12 13 58 
2415	1 2 7 11 12 28 29 
2416	1 2 7 11 12 29 57 
2417	1 2 7 11 12 29 58 
2418	1 2 7 11 12 57 58 
2419	1 2 7 11 12 58 59 
2420	1 2 7 11 27 28 29 
2421	1 2 7 11 28 29 57 
2422	1 2 7 11 28 29 58 
2423	1 2 7 11 29 57 58 
2424	1 2 7 11 29 58 59 
2425	1 2 7 11 42 58 59 
2426	1 2 7 11 57 58 59 
2427	1 2 7 12 13 28 29 
2428	1 2 7 12 13 29 57 
2429	1 2 7 12 13 29 58 
2430	1 2 7 12 13 57 58 
2431	1 2 7 12 13 58 59 
2432	1 2 7 12 27 28 29 
2433	1 2 7 12 28 29 57 
2434	1 2 7 12 28 29 58 
2435	1 2 7 12 29 57 58 
2436	1 2 7 12 29 58 59 
2437	1 2 7 12 42 58 59 
2438	1 2 7 12 57 58 59 
2439	1 2 7 27 28 29 55 
2440	1 2 7 27 28 29 57 
2441	1 2 7 27 28 29 58 
2442	1 2 7 28 29 57 58 
2443	1 2 7 28 29 58 59 
2444	1 2 7 29 42 58 59 
2445	1 2 7 29 57 58 59 
2446	1 2 7 42 43 58 59 
2447	1 2 7 42 57 58 59 
2448	1 2 11 12 13 28 29 
2449	1 2 11 12 27 28 29 
2450	1 2 11 27 28 29 55 
2451	1 2 12 13 27 28 29 
2452	1 2 12 27 28 29 55 
2453	1 2 27 28 29 54 55 
2454	1 3 4 5 6 7 8 
2455	1 3 4 5 6 7 29 
2456	1 3 4 5 6 7 57 
2457	1 3 4 5 6 7 58 
2458	1 3 4 5 6 28 29 
2459	1 3 4 5 6 29 57 
2460	1 3 4 5 6 29 58 
2461	1 3 4 5 6 57 58 
2462	1 3 4 5 6 58 59 
2463	1 4 5 6 7 8 9 
2464	1 4 5 6 7 8 29 
2465	1 4 5 6 7 8 57 
2466	1 4 5 6 7 8 58 
2467	1 4 5 6 7 28 29 
2468	1 4 5 6 7 29 57 
2469	1 4 5 6 7 29 58 
2470	1 4 5 6 7 57 58 
2471	1 4 5 6 7 58 59 
2472	1 4 5 6 27 28 29 
2473	1 4 5 6 28 29 57 
2474	1 4 5 6 28 29 58 
2475	1 4 5 6 29 57 58 
2476	1 4 5 6 29 58 59 
2477	1 4 5 6 42 58 59 
2478	1 4 5 6 57 58 59 
2479	1 5 6 7 8 9 29 
2480	1 5 6 7 8 9 57 
2481	1 5 6 7 8 9 58 
2482	1 5 6 7 8 28 29 
2483	1 5 6 7 8 29 57 
2484	1 5 6 7 8 29 58 
2485	1 5 6 7 8 57 58 
2486	1 5 6 7 8 58 59 
2487	1 5 6 7 27 28 29 
2488	1 5 6 7 28 29 57 
2489	1 5 6 7 28 29 58 
2490	1 5 6 7 29 57 58 
2491	1 5 6 7 29 58 59 
2492	1 5 6 7 42 58 59 
2493	1 5 6 7 57 58 59 
2494	1 5 6 27 28 29 55 
2495	1 5 6 27 28 29 57 
2496	1 5 6 27 28 29 58 
2497	1 5 6 28 29 57 58 
2498	1 5 6 28 29 58 59 
2499	1 5 6 29 42 58 59 
2500	1 5 6 29 57 58 59 
2501	1 5 6 42 43 58 59 
2502	1 5 6 42 57 58 59 
2503	1 6 7 8 9 28 29 
2504	1 6 7 8 9 29 57 
2505	1 6 7 8 9 29 58 
2506	1 6 7 8 9 57 58 
2507	1 6 7 8 9 58 59 
2508	1 6 7 8 27 28 29 
2509	1 6 7 8 28 29 57 
2510	1 6 7 8 28 29 58 
2511	1 6 7 8 29 57 58 
2512	1 6 7 8 29 58 59 
2513	1 6 7 8 42 58 59 
2514	1 6 7 8 57 58 59 
2515	1 6 7 27 28 29 55 
2516	1 6 7 27 28 29 57 
2517	1 6 7 27 28 29 58 
2518	1 6 7 28 29 57 58 
2519	1 6 7 28 29 58 59 
2520	1 6 7 29 42 58 59 
2521	1 6 7 29 57 58 59 
2522	1 6 7 42 43 58 59 
2523	1 6 7 42 57 58 59 
2524	1 6 27 28 29 54 55 
2525	1 6 27 28 29 55 57 
2526	1 6 27 28 29 55 58 
2527	1 6 27 28 29 57 58 
2528	1 6 27 28 29 58 59 
2529	1 6 28 29 42 58 59 
2530	1 6 28 29 57 58 59 
2531	1 6 29 42 43 58 59 
2532	1 6 29 42 57 58 59 
2533	1 6 42 43 44 58 59 
2534	1 6 42 43 57 58 59 
2535	1 7 8 9 27 28 29 
2536	1 7 8 9 28 29 57 
2537	1 7 8 9 28 29 58 
2538	1 7 8 9 29 57 58 
2539	1 7 8 9 29 58 59 
2540	1 7 8 9 42 58 59 
2541	1 7 8 9 57 58 59 
2542	1 7 8 27 28 29 55 
2543	1 7 8 27 28 29 57 
2544	1 7 8 27 28 29 58 
2545	1 7 8 28 29 57 58 
2546	1 7 8 28 29 58 59 
2547	1 7 8 29 42 58 59 
2548	1 7 8 29 57 58 59 
2549	1 7 8 42 43 58 59 
2550	1 7 8 42 57 58 59 
2551	1 7 27 28 29 54 55 
2552	1 7 27 28 29 55 57 
2553	1 7 27 28 29 55 58 
2554	1 7 27 28 29 57 58 
2555	1 7 27 28 29 58 59 
2556	1 7 28 29 42 58 59 
2557	1 7 28 29 57 58 59 
2558	1 7 29 42 43 58 59 
2559	1 7 29 42 57 58 59 
2560	1 7 42 43 44 58 59 
2561	1 7 42 43 57 58 59 
2562	1 27 28 29 53 54 55 
2563	2 3 4 5 6 7 8 
2564	2 3 4 5 6 7 11 
2565	2 3 4 5 6 7 12 
2566	2 3 4 5 6 7 57 
2567	2 3 4 5 6 7 58 
2568	2 4 5 6 7 8 9 
2569	2 4 5 6 7 8 11 
2570	2 4 5 6 7 8 12 
2571	2 4 5 6 7 8 57 
2572	2 4 5 6 7 8 58 
2573	2 4 5 6 7 11 12 
2574	2 4 5 6 7 11 57 
2575	2 4 5 6 7 11 58 
2576	2 4 5 6 7 12 13 
2577	2 4 5 6 7 12 57 
2578	2 4 5 6 7 12 58 
2579	2 4 5 6 7 57 58 
2580	2 4 5 6 7 58 59 
2581	2 5 6 7 8 9 11 
2582	2 5 6 7 8 9 12 
2583	2 5 6 7 8 9 57 
2584	2 5 6 7 8 9 58 
2585	2 5 6 7 8 11 12 
2586	2 5 6 7 8 11 57 
2587	2 5 6 7 8 11 58 
2588	2 5 6 7 8 12 13 
2589	2 5 6 7 8 12 57 
2590	2 5 6 7 8 12 58 
2591	2 5 6 7 8 57 58 
2592	2 5 6 7 8 58 59 
2593	2 5 6 7 11 12 13 
2594	2 5 6 7 11 12 57 
2595	2 5 6 7 11 12 58 
2596	2 5 6 7 11 57 58 
2597	2 5 6 7 11 58 59 
2598	2 5 6 7 12 13 57 
2599	2 5 6 7 12 13 58 
2600	2 5 6 7 12 57 58 
2601	2 5 6 7 12 58 59 
2602	2 5 6 7 42 58 59 
2603	2 5 6 7 57 58 59 
2604	2 6 7 8 9 11 12 
2605	2 6 7 8 9 11 57 
2606	2 6 7 8 9 11 58 
2607	2 6 7 8 9 12 13 
2608	2 6 7 8 9 12 57 
2609	2 6 7 8 9 12 58 
2610	2 6 7 8 9 57 58 
2611	2 6 7 8 9 58 59 
2612	2 6 7 8 11 12 13 
2613	2 6 7 8 11 12 57 
2614	2 6 7 8 11 12 58 
2615	2 6 7 8 11 57 58 
2616	2 6 7 8 11 58 59 
2617	2 6 7 8 12 13 57 
2618	2 6 7 8 12 13 58 
2619	2 6 7 8 12 57 58 
2620	2 6 7 8 12 58 59 
2621	2 6 7 8 42 58 59 
2622	2 6 7 8 57 58 59 
2623	2 6 7 11 12 13 57 
2624	2 6 7 11 12 13 58 
2625	2 6 7 11 12 57 58 
2626	2 6 7 11 12 58 59 
2627	2 6 7 11 42 58 59 
2628	2 6 7 11 57 58 59 
2629	2 6 7 12 13 57 58 
2630	2 6 7 12 13 58 59 
2631	2 6 7 12 42 58 59 
2632	2 6 7 12 57 58 59 
2633	2 6 7 42 43 58 59 
2634	2 6 7 42 57 58 59 
2635	2 7 8 9 11 12 13 
2636	2 7 8 9 11 12 57 
2637	2 7 8 9 11 12 58 
2638	2 7 8 9 11 57 58 
2639	2 7 8 9 11 58 59 
2640	2 7 8 9 12 13 57 
2641	2 7 8 9 12 13 58 
2642	2 7 8 9 12 57 58 
2643	2 7 8 9 12 58 59 
2644	2 7 8 9 42 58 59 
2645	2 7 8 9 57 58 59 
2646	2 7 8 11 12 13 57 
2647	2 7 8 11 12 13 58 
2648	2 7 8 11 12 57 58 
2649	2 7 8 11 12 58 59 
2650	2 7 8 11 42 58 59 
2651	2 7 8 11 57 58 59 
2652	2 7 8 12 13 57 58 
2653	2 7 8 12 13 58 59 
2654	2 7 8 12 42 58 59 
2655	2 7 8 12 57 58 59 
2656	2 7 8 42 43 58 59 
2657	2 7 8 42 57 58 59 
2658	2 7 11 12 13 57 58 
2659	2 7 11 12 13 58 59 
2660	2 7 11 12 42 58 59 
2661	2 7 11 12 57 58 59 
2662	2 7 11 42 43 58 59 
2663	2 7 11 42 57 58 59 
2664	2 7 12 13 42 58 59 
2665	2 7 12 13 57 58 59 
2666	2 7 12 42 43 58 59 
2667	2 7 12 42 57 58 59 
2668	2 7 42 43 44 58 59 
2669	2 7 42 43 57 58 59 
2670	3 4 5 6 7 8 9 
2671	3 4 5 6 7 8 57 
2672	3 4 5 6 7 8 58 
2673	3 4 5 6 7 57 58 
2674	3 4 5 6 7 58 59 
2675	3 4 5 6 42 58 59 
2676	3 4 5 6 57 58 59 
2677	4 5 6 7 8 9 57 
2678	4 5 6 7 8 9 58 
2679	4 5 6 7 8 57 58 
2680	4 5 6 7 8 58 59 
2681	4 5 6 7 42 58 59 
2682	4 5 6 7 57 58 59 
2683	4 5 6 42 43 58 59 
2684	4 5 6 42 57 58 59 
2685	5 6 7 8 9 57 58 
2686	5 6 7 8 9 58 59 
2687	5 6 7 8 42 58 59 
2688	5 6 7 8 57 58 59 
2689	5 6 7 42 43 58 59 
2690	5 6 7 42 57 58 59 
2691	5 6 42 43 44 58 59 
2692	5 6 42 43 57 58 59 
2693	6 7 8 9 42 58 59 
2694	6 7 8 9 57 58 59 
2695	6 7 8 42 43 58 59 
2696	6 7 8 42 57 58 59 
2697	6 7 42 43 44 58 59 
2698	6 7 42 43 57 58 59 
2699	6 42 43 44 57 58 59 
2700	7 8 9 42 43 58 59 
2701	7 8 9 42 57 58 59 
2702	7 8 42 43 44 58 59 
2703	7 8 42 43 57 58 59 
2704	7 42 43 44 57 58 59 
2705	10 17 18 19 23 24 25 
2706	10 17 18 19 23 24 26 
2707	10 17 18 19 23 24 38 
2708	10 17 18 19 23 24 56 
2709	10 17 18 19 23 24 63 
2710	10 17 18 19 23 24 80 
2711	10 17 18 19 23 38 80 
2712	10 17 18 23 24 25 26 
2713	10 17 18 23 24 25 38 
2714	10 17 18 23 24 25 56 
2715	10 17 18 23 24 25 80 
2716	10 17 18 23 24 26 38 
2717	10 17 18 23 24 26 45 
2718	10 17 18 23 24 26 56 
2719	10 17 18 23 24 26 63 
2720	10 17 18 23 24 26 80 
2721	10 17 18 23 24 38 51 
2722	10 17 18 23 24 38 56 
2723	10 17 18 23 24 38 80 
2724	10 17 18 23 24 51 80 
2725	10 17 18 23 24 56 80 
2726	10 17 18 23 25 38 80 
2727	10 17 18 23 26 38 80 
2728	10 17 18 23 38 51 80 
2729	10 17 18 23 38 56 80 
2730	10 17 19 23 24 25 26 
2731	10 17 19 23 24 25 38 
2732	10 17 19 23 24 25 56 
2733	10 17 19 23 24 25 63 
2734	10 17 19 23 24 25 80 
2735	10 17 19 23 25 38 80 
2736	10 17 23 24 25 26 38 
2737	10 17 23 24 25 26 45 
2738	10 17 23 24 25 26 56 
2739	10 17 23 24 25 26 63 
2740	10 17 23 24 25 26 80 
2741	10 17 23 24 25 38 51 
2742	10 17 23 24 25 38 56 
2743	10 17 23 24 25 38 80 
2744	10 17 23 24 25 51 80 
2745	10 17 23 24 25 56 80 
2746	10 17 23 24 38 50 51 
2747	10 17 23 24 38 51 56 
2748	10 17 23 24 38 51 80 
2749	10 17 23 24 38 56 80 
2750	10 17 23 24 50 51 80 
2751	10 17 23 24 51 56 80 
2752	10 17 23 25 26 38 80 
2753	10 17 23 25 38 51 80 
2754	10 17 23 25 38 56 80 
2755	10 17 23 38 50 51 80 
2756	10 17 23 38 51 56 80 
2757	10 18 19 23 24 25 26 
2758	10 18 19 23 24 25 38 
2759	10 18 19 23 24 25 56 
2760	10 18 19 23 24 25 63 
2761	10 18 23 24 25 26 38 
2762	10 18 23 24 25 26 45 
2763	10 18 23 24 25 26 56 
2764	10 18 23 24 25 26 63 
2765	10 18 23 24 25 38 51 
2766	10 18 23 24 25 38 56 
2767	10 18 23 24 25 38 80 
2768	10 19 23 24 25 26 38 
2769	10 19 23 24 25 26 45 
2770	10 19 23 24 25 26 56 
2771	10 19 23 24 25 26 63 
2772	10 19 23 24 25 38 51 
2773	10 19 23 24 25 38 56 
2774	10 19 23 24 25 38 63 
2775	10 19 23 24 25 38 80 
2776	10 19 23 24 25 56 63 
2777	10 19 23 24 25 63 84 
2778	10 23 24 25 26 38 45 
2779	10 23 24 25 26 38 51 
2780	10 23 24 25 26 38 56 
2781	10 23 24 25 26 38 63 
2782	10 23 24 25 26 38 80 
2783	10 23 24 25 26 45 46 
2784	10 23 24 25 26 45 56 
2785	10 23 24 25 26 45 63 
2786	10 23 24 25 26 56 63 
2787	10 23 24 25 26 63 84 
2788	10 23 24 25 38 50 51 
2789	10 23 24 25 38 51 56 
2790	10 23 24 25 38 51 80 
2791	10 23 24 25 38 56 80 
2792	10 23 24 38 49 50 51 
2793	10 23 24 38 50 51 56 
2794	10 23 24 38 50 51 80 
2795	10 23 24 38 50 51 83 
2796	10 23 24 38 51 56 80 
2797	10 23 38 49 50 51 56 
2798	10 23 38 49 50 51 73 
2799	10 23 38 49 50 51 80 
2800	10 23 38 49 50 51 83 
2801	10 23 38 50 51 56 80 
2802	10 23 38 50 51 56 83 
2803	10 23 38 50 51 80 83 
2804	10 23 38 50 51 82 83 
2805	14 15 16 33 34 35 36 
2806	14 15 16 33 34 35 70 
2807	14 15 16 33 34 69 70 
2808	15 16 33 34 35 36 37 
2809	15 16 33 34 35 36 70 
2810	15 16 33 34 35 69 70 
2811	15 16 33 34 68 69 70 
2812	16 33 34 35 36 37 70 
2813	16 33 34 35 36 69 70 
2814	16 33 34 35 68 69 70 
2815	16 33 34 67 68 69 70 
2816	17 18 19 23 24 25 26 
2817	17 18 19 23 24 25 38 
2818	17 18 19 23 24 25 63 
2819	17 18 19 23 24 25 80 
2820	17 18 19 23 24 26 38 
2821	17 18 19 23 24 26 45 
2822	17 18 19 23 24 26 63 
2823	17 18 19 23 24 26 80 
2824	17 18 19 23 24 38 51 
2825	17 18 19 23 24 38 63 
2826	17 18 19 23 24 38 80 
2827	17 18 19 23 24 51 80 
2828	17 18 19 23 24 63 80 
2829	17 18 19 23 24 63 84 
2830	17 18 19 23 25 38 80 
2831	17 18 19 23 26 38 80 
2832	17 18 19 23 38 51 80 
2833	17 18 19 23 38 63 80 
2834	17 18 19 24 25 26 38 
2835	17 18 19 24 25 26 45 
2836	17 18 19 24 25 26 63 
2837	17 18 19 24 25 26 80 
